"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Drug/Alcohol Induced"	"Drug/Alcohol Induced Code"	Deaths	Population	Crude Rate
	"Westmoreland County, PA"	"42129"	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2015"	"2015"	"May, 2015"	"2015/05"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Drug-induced causes"	"D"	18	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2015"	"2015"	"Nov., 2015"	"2015/11"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Drug-induced causes"	"D"	17	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Drug-induced causes"	"D"	18	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2016"	"2016"	"May, 2016"	"2016/05"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Drug-induced causes"	"D"	16	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Drug-induced causes"	"D"	24	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Drug-induced causes"	"D"	23	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Drug-induced causes"	"D"	30	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Drug-induced causes"	"D"	22	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Jan., 2017"	"2017/01"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Feb., 2017"	"2017/02"	"Drug-induced causes"	"D"	17	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Mar., 2017"	"2017/03"	"Drug-induced causes"	"D"	16	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Apr., 2017"	"2017/04"	"Drug-induced causes"	"D"	28	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"May, 2017"	"2017/05"	"Drug-induced causes"	"D"	23	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Drug-induced causes"	"D"	26	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Sep., 2017"	"2017/09"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Oct., 2017"	"2017/10"	"Drug-induced causes"	"D"	16	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Nov., 2017"	"2017/11"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2019"	"2019"	"Jan., 2019"	"2019/01"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2019"	"2019"	"Mar., 2019"	"2019/03"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2019"	"2019"	"May, 2019"	"2019/05"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2019"	"2019"	"Jul., 2019"	"2019/07"	"Drug-induced causes"	"D"	17	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Drug-induced causes"	"D"	16	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Drug-induced causes"	"D"	16	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2013"	"2013"	"Jun., 2013"	"2013/06"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2014"	"2014"	"May, 2014"	"2014/05"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2017"	"2017"	"Jan., 2017"	"2017/01"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2017"	"2017"	"Feb., 2017"	"2017/02"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2017"	"2017"	"Mar., 2017"	"2017/03"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2017"	"2017"	"Apr., 2017"	"2017/04"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2017"	"2017"	"May, 2017"	"2017/05"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2017"	"2017"	"Nov., 2017"	"2017/11"	"Drug-induced causes"	"D"	16	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2017"	"2017"	"Dec., 2017"	"2017/12"	"Drug-induced causes"	"D"	19	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Drug-induced causes"	"D"	16	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2018"	"2018"	"May, 2018"	"2018/05"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Drug-induced causes"	"D"	22	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2019"	"2019"	"Jan., 2019"	"2019/01"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2019"	"2019"	"Apr., 2019"	"2019/04"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2019"	"2019"	"May, 2019"	"2019/05"	"Drug-induced causes"	"D"	18	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2019"	"2019"	"Jun., 2019"	"2019/06"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Drug-induced causes"	"D"	17	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Drug-induced causes"	"D"	22	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Drug-induced causes"	"D"	21	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Drug-induced causes"	"D"	19	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Drug-induced causes"	"D"	19	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Drug-induced causes"	"D"	16	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Drug/Alcohol Induced Causes: Drug-induced causes"
"States: Pennsylvania (42)"
"Group By: County; Year; Month; Drug/Alcohol Induced"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: May 24, 2024 6:43:27 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on May 24, 2024 6:43:27 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when Autopsy, Place of Death, Weekday or Month are grouped by or limited,"
"due to lack of a valid population. More information: http://wonder.cdc.gov/wonder/help/ucd.html#NotApplicableRates."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
